pl_name,rastr,decstr,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
OGLE-2012-BLG-0950L b,18h08m04.62s,-29d43m53.7s,35.00000000,10.00000000,-6.00000000,0,0.11000000,0.03000000,-0.02000000,0,2.60000000,0.30000000,-0.50000000,0,0.57000000,0.06000000,-0.10000000,0,2600.00000000,500.00000000,-700.00000000,0,,,,,2456151.47000000,0.03000000,-0.03000000,0,0.10100000,0.00300000,-0.00300000,0,68.40000000,1.50000000,-1.50000000,0,3.20000000,,,1,0.89500000,0.00400000,-0.00700000,0,1.90000000,0.50000000,-0.10000000,0,5.08100000,0.00600000,-0.00600000,0,19.29000000,0.03000000,-0.03000000,0,,,,,1.09000000,0.16000000,-0.10000000,0,5.80000000,0.80000000,-0.60000000,0,1,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153....1K/abstract target=ref>Koshimoto et al. 2017</a>
OGLE-2006-BLG-109L b,17h52m34.51s,-30d05m16.0s,231.00000000,19.00000000,-19.00000000,0,0.72700000,0.06000000,-0.06000000,0,2.30000000,0.50000000,-0.50000000,0,0.51000000,0.05000000,-0.04000000,0,1510.00000000,110.00000000,-120.00000000,0,,,,,2453831.02040000,0.01100000,-0.01100000,0,0.00345000,0.00005000,-0.00005000,0,128.10000000,0.80000000,-0.80000000,0,,,,,0.63200000,0.07300000,-0.07300000,0,13.48000000,0.13000000,-0.13000000,0,2.52320000,0.00070000,-0.00070000,0,20.93500000,0.03000000,-0.03000000,0,,,,,1.50500000,,,0,,,,,1,<a refstr=BENNETT_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713..837B/abstract target=ref>Bennett et al. 2010</a>
OGLE-2015-BLG-0954L b,18h00m44.24s,-28d39m39.2s,1100.00000000,1200.00000000,-510.00000000,0,3.40000000,3.70000000,-1.60000000,0,1.60000000,1.30000000,-0.70000000,0,0.30000000,0.34000000,-0.14000000,0,1200.00000000,1100.00000000,-500.00000000,0,,,,,2457165.22700000,0.00900000,-0.00900000,0,0.05410000,0.00200000,-0.00200000,0,39.50000000,1.20000000,-1.20000000,0,,,,,0.79770000,0.00320000,-0.00320000,0,103.50000000,2.60000000,-2.60000000,0,1.40390000,0.00410000,-0.00410000,0,21.04700000,0.03300000,-0.03300000,0,,,,,1.28000000,0.08000000,-0.08000000,0,11.80000000,0.80000000,-0.80000000,0,1,<a refstr=BENNETT_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154...68B/abstract target=ref>Bennett et al. 2017</a>
MOA-2008-BLG-310L b,17h54m14.53s,-34d46m40.99s,74.00000000,17.00000000,-17.00000000,0,0.23000000,0.05000000,-0.05000000,0,1.25000000,0.10000000,-0.10000000,0,0.67000000,0.14000000,-0.14000000,0,,,,,,,,,2454656.39975000,0.00005000,-0.00005000,0,0.00301000,0.00014000,-0.00014000,0,11.08000000,0.50000000,-0.50000000,0,,,,,0.92700000,0.00300000,-0.00300000,0,3.20000000,0.26000000,-0.26000000,0,1.21000000,0.02000000,-0.02000000,0,19.28000000,0.05000000,-0.05000000,0,,,,,0.15500000,0.01100000,-0.01100000,0,5.10000000,0.03000000,-0.03000000,0,0,<a refstr=JANCZAK_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...711..731J/abstract target=ref> Janczak et al. 2010 </a>
KMT-2016-BLG-1836L b,17h53m00.08s,-30d02m26.70s,700.00000000,600.00000000,-380.00000000,0,2.20000000,1.90000000,-1.20000000,0,3.60000000,1.20000000,-0.90000000,0,0.48000000,0.39000000,-0.25000000,0,7100.00000000,800.00000000,2600.00000000,0,,,,,2457487.69000000,0.07000000,-0.07000000,0,0.05300000,0.00500000,-0.00500000,0,56.20000000,3.90000000,-3.90000000,0,2.70000000,,,1,1.31000000,0.03000000,-0.03000000,0,46.00000000,9.00000000,-9.00000000,0,5.84900000,0.03500000,-0.03500000,0,22.14000000,0.05000000,-0.05000000,0,18.25000000,0.01000000,-0.01000000,0,,,,,3.30000000,1.50000000,-0.90000000,0,0,<a refstr=YANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...98Y/abstract target=ref>Yang et al. 2020</a>
OGLE-2013-BLG-0911L b,17h55m31.98s,-29d15m13.8s,3150.00000000,1200.00000000,-1100.00000000,0,9.92000000,3.78000000,-3.45000000,0,17.98000000,3.21000000,-3.24000000,0,0.28000000,0.10000000,-0.08000000,0,3150.00000000,530.00000000,-420.00000000,0,8000.00000000,2000.00000000,-2000.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68000000,0.14000000,-0.17000000,0,2.50000000,0.56000000,-0.65000000,0,0,<a refstr=MIYAZAKI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...76M/abstract target=ref>Miyazaki et al. 2020</a>
KMT-2016-BLG-0212L b,17h53m45.42s,-29d05m12.80s,10.90000000,14.20000000,-6.90000000,0,0.03430000,0.04470000,-0.02200000,0,4.60000000,1.40000000,-1.40000000,0,0.39000000,0.38000000,-0.22000000,0,6000.00000000,1200.00000000,-1700.00000000,0,,,,,2457465.25000000,0.19700000,-0.19700000,0,0.61700000,0.02200000,-0.02200000,0,17.80100000,0.47800000,-0.47800000,0,1.66600000,0.28300000,-0.28300000,0,1.43000000,0.01500000,-0.01500000,0,0.82800000,0.15300000,-0.15300000,0,1.00100000,0.01530000,-0.01530000,0,19.60000000,0.06000000,-0.06000000,0,,,,,0.53000000,0.16000000,-0.16000000,0,10.90000000,3.30000000,-3.30000000,0,0,<a refstr=HWANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018JKAS...51..197H/abstract target=ref>Hwang et al. 2018</a>
KMT-2019-BLG-1953L b,17h56m27.90s,-28d12m04.00s,,,,0,,,,0,,,,0,,,,,,,,,8000.00000000,,,0,2458702.01500000,0.00100000,-0.00100000,0,0.00122000,0.00009000,-0.00009000,0,16.18000000,0.25000000,-0.25000000,0,2.40000000,0.04000000,-0.04000000,0,2.12000000,0.13000000,-0.13000000,0,12.80000000,1.70000000,-1.70000000,0,2.45600000,0.04300000,-0.04300000,0,20.68000000,0.01000000,-0.01000000,0,,,,,0.25000000,0.02000000,-0.02000000,0,5.70000000,0.46000000,-0.46000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...17H/abstract target=ref>Han et al. 2020</a>
MOA-2008-BLG-310L b,17h54m14.53s,-34d46m40.99s,23.40000000,17.00000000,-17.00000000,0,0.07360000,0.05300000,-0.05300000,0,1.10000000,0.17000000,-0.17000000,0,0.21000000,0.14000000,-0.14000000,0,7700.00000000,1100.00000000,-1100.00000000,0,,,,,2454656.39000000,,,0,0.00318000,,,0,10.29000000,,,0,,,,,1.08000000,,,0,3.49000000,,,0,1.93000000,,,0,19.43000000,0.04000000,-0.04000000,0,,,,,0.29000000,0.05000000,-0.05000000,0,4.85000000,0.15000000,-0.15000000,0,0,<a refstr=BHATTACHARYA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154...59B/abstract target=ref>Bhattacharya et al. 2017</a>
OGLE-2015-BLG-0966L b,17h55m01.02s,-29d02m49.6s,21.00000000,2.00000000,-2.00000000,0,0.06600000,0.00600000,-0.00600000,0,2.10000000,,,0,0.38000000,0.04000000,-0.04000000,0,2500.00000000,,,0,4500.00000000,,,0,2457205.19530000,0.00130000,-0.00130000,0,0.01136000,0.00010000,-0.00010000,0,57.80000000,0.40000000,-0.40000000,0,1.40000000,0.01500000,-0.01500000,0,1.11460000,0.00320000,-0.00320000,0,1.67000000,0.05000000,-0.05000000,0,0.88300000,0.00200000,-0.00200000,0,,,,,,,,,0.76000000,0.07000000,-0.07000000,0,4.80000000,0.50000000,-0.50000000,0,0,<a refstr=STREET_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...93S/abstract target=ref>Street et al. 2016</a>
MOA-2011-BLG-028L b,18h03m24.96s,-29d12m48.3s,30.00000000,20.00000000,-10.00000000,0,0.09000000,0.05000000,-0.04000000,0,4.14000000,0.64000000,-0.64000000,0,0.75000000,0.35000000,-0.30000000,0,7380.00000000,520.00000000,-620.00000000,0,8610.00000000,640.00000000,-640.00000000,0,2455673.74000000,0.33000000,-0.33000000,0,-0.91100000,0.02800000,-0.01700000,0,34.20000000,1.30000000,-1.30000000,0,17.60000000,1.90000000,-1.90000000,0,1.69900000,0.02900000,-0.02900000,0,1.22000000,0.25000000,-0.25000000,0,2.18700000,0.02400000,-0.02400000,0,15.30000000,,,0,,,,,0.33700000,0.05300000,-0.05300000,0,3.59000000,0.58000000,-0.58000000,0,0,<a refstr=SKOWRON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...820....4S/abstract target=ref>Skowron et al. 2016</a>
OGLE-2018-BLG-1428L b,17h42m11.69s,-26d08m16.4s,240.00000000,240.00000000,-170.00000000,0,0.77000000,0.77000000,-0.53000000,0,3.30000000,0.59000000,-0.83000000,0,0.43000000,0.33000000,-0.22000000,0,6220.00000000,1030.00000000,-1510.00000000,0,,,,,2458339.61570000,0.09500000,-0.09500000,0,0.70020000,0.00300000,-0.00300000,0,24.44480000,0.18580000,-0.18580000,0,7.30000000,0.20000000,-0.20000000,0,1.42330000,0.00190000,-0.00190000,0,17.14400000,0.55300000,-0.55300000,0,1.72710000,0.00520000,-0.00520000,0,18.97000000,,,0,,,,,0.37300000,0.02600000,-0.02600000,0,5.58000000,0.38000000,-0.38000000,0,1,<a refstr=KIM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..556K/abstract target=ref>Kim et al. 2021</a>
MOA-2011-BLG-291L b,17h55m28.29s,-29d10m14.4s,18.00000000,38.00000000,-11.00000000,0,0.05700000,0.12000000,-0.03500000,0,1.13000000,0.15000000,-0.15000000,0,0.15000000,0.30000000,-0.09000000,0,8600.00000000,900.00000000,-900.00000000,0,9700.00000000,500.00000000,-500.00000000,0,2455747.96300000,0.00300000,-0.00300000,0,-0.00729000,0.00027000,-0.00027000,0,23.50000000,0.70000000,-0.70000000,0,,,,,1.19700000,0.02500000,-0.02500000,0,3.80000000,0.70000000,-0.70000000,0,3.07200000,0.01000000,-0.01000000,0,20.74700000,0.03500000,-0.03500000,0,,,,,0.11000000,0.00900000,-0.00900000,0,1.72000000,0.13000000,-0.13000000,0,0,<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..113B/abstract target=ref>Bennett et al. 2018</a>
OGLE-2012-BLG-0950L b,18h08m04.62s,-29d43m53.7s,34.00000000,13.00000000,-4.00000000,0,0.11000000,0.04000000,-0.01000000,0,2.70000000,0.40000000,-0.40000000,0,0.54000000,0.09000000,-0.07000000,0,2400.00000000,800.00000000,-500.00000000,0,,,,,2456151.49000000,0.03000000,-0.03000000,0,0.10100000,0.00300000,-0.00300000,0,68.70000000,1.40000000,-1.40000000,0,3.00000000,,,1,1.00400000,0.00800000,-0.00400000,0,1.90000000,0.60000000,-0.10000000,0,5.08300000,0.00600000,-0.00600000,0,19.29000000,0.03000000,-0.03000000,0,,,,,1.14000000,0.11000000,-0.15000000,0,6.10000000,0.60000000,-0.80000000,0,0,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153....1K/abstract target=ref>Koshimoto et al. 2017</a>
UKIRT-2017-BLG-001L b,17h46m36.98s,-29d12m40.9s,407.00000000,120.00000000,-140.00000000,0,1.28000000,0.37000000,-0.44000000,0,4.18000000,0.96000000,-0.88000000,0,0.81000000,0.21000000,-0.27000000,0,6300.00000000,1600.00000000,-2100.00000000,0,11200.00000000,3600.00000000,-2600.00000000,0,2457916.24300000,0.02200000,-0.02200000,0,0.03030000,0.00360000,-0.00260000,0,101.00000000,8.20000000,-9.60000000,0,6.64000000,0.75000000,-0.56000000,0,1.03180000,0.00320000,-0.00450000,0,15.00000000,1.70000000,-1.40000000,0,3.70360000,0.00840000,-0.00760000,0,,,,,,,,,0.92000000,0.47000000,-0.48000000,0,2.34000000,0.84000000,-0.42000000,0,1,<a refstr=SHVARTZVALD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...857L...8S/abstract target=ref>Shvartzvald et al. 2018</a>
MOA-2010-BLG-477L b,18h06m07.44s,-31d27m16.1s,480.00000000,300.00000000,-100.00000000,0,1.50000000,0.80000000,-0.30000000,0,2.00000000,3.00000000,-1.00000000,0,0.67000000,0.33000000,-0.13000000,0,2300.00000000,600.00000000,-600.00000000,0,,,,,2455420.93915000,,,0,0.00340400,,,0,46.92000000,,,0,0.57640000,,,0,1.12280000,0.00060000,-0.00060000,0,21.81000000,0.04000000,-0.04000000,0,2.60087000,,,0,18.71000000,0.03000000,-0.03000000,0,,,,,1.38000000,0.11000000,-0.11000000,0,10.30000000,0.80000000,-0.80000000,0,1,<a refstr=BACHELET_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...754...73B/abstract target=ref> Bachelet et al. 2012 </a>
OGLE-2013-BLG-0341L B b,17h52m07.49s,-29d50m46.0s,1.66000000,0.18000000,-0.18000000,0,0.00522000,0.00057000,-0.00057000,0,0.70200000,0.02200000,-0.02200000,0,0.11270000,0.00890000,-0.00890000,0,911.00000000,70.00000000,-70.00000000,0,,,,,2456409.14800000,0.01800000,-0.01800000,0,0.00130000,0.00080000,-0.00080000,0,32.26000000,0.16000000,-0.16000000,0,3.05430000,0.01590000,-0.01590000,0,0.81500000,0.00300000,-0.00300000,0,0.44300000,0.02900000,-0.02900000,0,0.19900000,0.01060000,-0.01060000,0,18.61300000,0.00660000,-0.00660000,0,,,,,,,,,,,,,1,<a refstr=GOULD_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...345...46G/abstract target=ref>Gould et al. 2014</a>
KMT-2019-BLG-1953L b,17h56m27.90s,-28d12m04.00s,,,,0,,,,0,,,,0,,,,,,,,,8000.00000000,,,0,2458702.01400000,0.00100000,-0.00100000,0,0.00071000,0.00006000,-0.00006000,0,16.01000000,0.25000000,-0.25000000,0,2.33000000,0.05000000,-0.05000000,0,2.08000000,0.25000000,-0.25000000,0,13.70000000,6.10000000,-6.10000000,0,2.49400000,0.02800000,-0.02800000,0,20.68000000,0.01000000,-0.01000000,0,,,,,0.25000000,0.02000000,-0.02000000,0,5.70000000,0.46000000,-0.46000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...17H/abstract target=ref>Han et al. 2020</a>
OGLE-2017-BLG-0406L b,17h55m59.92s,-29d51m47.3s,130.00000000,20.00000000,-20.00000000,0,0.41000000,0.05000000,-0.05000000,0,3.50000000,0.30000000,-0.30000000,0,0.56000000,0.07000000,-0.07000000,0,5200.00000000,500.00000000,-500.00000000,0,8800.00000000,1200.00000000,-1200.00000000,0,2457908.81300000,0.00100000,-0.00100000,0,0.00928100,0.00028000,-0.00028000,0,37.13400000,0.08300000,-0.08300000,0,5.85200000,0.02500000,-0.02500000,0,1.12800000,0.00100000,-0.00100000,0,6.95500000,0.06100000,-0.06100000,0,0.99300000,0.00100000,-0.00100000,0,17.60600000,0.02000000,-0.02000000,0,,,,,0.59300000,0.01200000,-0.01200000,0,5.84000000,0.12000000,-0.12000000,0,1,<a refstr=HIRAO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200409067H/abstract target=ref>Hirao et al. 2020</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,-28d06m58.2s,1400.00000000,1230.00000000,-807.00000000,0,4.42000000,3.88000000,-2.54000000,0,3.90000000,1.46000000,-1.66000000,0,0.66000000,0.58000000,-0.38000000,0,3840.00000000,1440.00000000,-1630.00000000,0,,,,,2457490.09500000,0.07500000,-0.07500000,0,0.03800000,0.00200000,-0.00200000,0,53.53000000,0.43000000,-0.43000000,0,0.32000000,0.03000000,-0.03000000,0,0.83300000,0.01200000,-0.01200000,0,63.90000000,4.90000000,-4.90000000,0,4.51900000,0.01100000,-0.01100000,0,21.96000000,0.02000000,-0.02000000,0,19.57000000,,,0,1.28000000,0.25000000,-0.25000000,0,8.70000000,1.72000000,-1.72000000,0,0,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
OGLE-2003-BLG-235L b,18h05m16.35s,-28d53m42.0s,480.00000000,30.00000000,-380.00000000,0,1.50000000,0.10000000,-1.20000000,0,3.00000000,0.10000000,-1.70000000,0,0.36000000,0.03000000,-0.28000000,0,5200.00000000,200.00000000,-2900.00000000,0,,,,,2452848.06000000,0.13000000,-0.13000000,0,0.13300000,0.00300000,-0.00300000,0,61.50000000,1.80000000,-1.80000000,0,0.96000000,0.11000000,-0.11000000,0,1.12000000,0.00700000,-0.00700000,0,39.00000000,11.00000000,-7.00000000,0,3.90600000,0.02400000,-0.02400000,0,19.70000000,0.15000000,-0.15000000,0,20.70000000,0.40000000,-0.40000000,0,0.52000000,0.08000000,-0.08000000,0,,,,,0,<a refstr=BOND_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...606L.155B/abstract target=ref> Bond et al. 2004 </a>
MOA-2011-BLG-293L b,17h55m39.35s,-28d28m36.65s,760.00000000,480.00000000,-300.00000000,0,2.40000000,1.50000000,-0.90000000,0,1.00000000,0.10000000,-0.10000000,0,0.43000000,0.27000000,-0.17000000,0,7150.00000000,750.00000000,-750.00000000,0,,,,,2455747.49350000,0.00060000,-0.00060000,0,0.00350000,0.00020000,-0.00020000,0,21.75000000,0.95000000,-0.95000000,0,1.63000000,0.07000000,-0.07000000,0,0.54800000,0.00500000,-0.00500000,0,53.00000000,2.00000000,-2.00000000,0,3.86200000,0.00900000,-0.00900000,0,,,,,17.77000000,,,-1,0.26000000,0.02000000,-0.02000000,0,4.30000000,0.30000000,-0.30000000,0,0,<a refstr=YEE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...755..102Y/abstract target=ref> Yee et al. 2012 </a>
MOA-2016-BLG-227L b,18h05m53.70s,-27d42m51.43s,890.00000000,700.00000000,-480.00000000,0,2.80000000,2.20000000,-1.50000000,0,1.39000000,0.22000000,-0.22000000,0,0.29000000,0.23000000,-0.15000000,0,6500.00000000,1000.00000000,-1000.00000000,0,,,,,2457517.50780000,0.00700000,-0.00600000,0,-0.08330000,0.00080000,-0.00160000,0,17.03000000,0.08000000,-0.20000000,0,3.01000000,0.09000000,-0.05000000,0,0.93120000,0.00040000,-0.00090000,0,92.80000000,2.00000000,-1.10000000,0,2.50900000,0.00300000,-0.00400000,0,19.54000000,0.02000000,-0.02000000,0,,,,,0.22700000,0.00600000,-0.00900000,0,4.88000000,0.14000000,-0.17000000,0,1,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....3K/abstract target=ref>Koshimoto et al. 2017</a>
OGLE-2015-BLG-1670L b,17h52m38.11s,-28d33m06.9s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457223.34540000,0.00360000,-0.00360000,0,0.00470000,0.00190000,-0.00150000,0,27.00000000,12.00000000,-7.50000000,0,2.23000000,0.86000000,-0.71000000,0,0.96500000,0.01000000,-0.01000000,0,1.50000000,0.86000000,-0.68000000,0,0.27500000,0.02000000,-0.02400000,0,22.51000000,0.40000000,-0.37000000,0,,,,,0.39200000,0.07700000,-0.06200000,0,5.40000000,1.10000000,-0.90000000,0,0,<a refstr=RANC_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..232R/abstract target=ref>Ranc et al. 2019</a>
OGLE-2018-BLG-0596L b,17h56m13.33s,-29d11m56.7s,1.19000000,0.16000000,-0.16000000,0,0.00374000,0.00050000,-0.00050000,0,2.77000000,0.37000000,-0.37000000,0,0.15400000,0.01900000,-0.01900000,0,5950.00000000,770.00000000,-770.00000000,0,8690.00000000,1350.00000000,-1350.00000000,0,2458277.13000000,0.01500000,-0.01500000,0,0.28500000,0.00600000,-0.00600000,0,28.88900000,0.10700000,-0.10700000,0,17.72000000,0.78000000,-0.78000000,0,1.81100000,0.01500000,-0.01500000,0,0.24400000,0.02700000,-0.02700000,0,2.92900000,0.01800000,-0.01800000,0,17.19000000,0.01000000,-0.01000000,0,,,,,0.25600000,0.02700000,-0.02700000,0,3.24000000,0.33000000,-0.33000000,0,0,<a refstr=JUNG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...28J/abstract target=ref>Jung et al. 2019</a>
MOA-bin-29 b,17h57m30.23s,-29d44m11.63s,200.00000000,334.00000000,-110.00000000,0,0.63000000,1.05000000,-0.36000000,0,1.54000000,0.52000000,-0.45000000,0,0.10000000,0.16000000,-0.06000000,0,6570.00000000,1230.00000000,-1310.00000000,0,,,,,2453931.08000000,0.00900000,-0.00900000,0,0.00893000,0.00290000,-0.00290000,0,7.01400000,0.92000000,-0.92000000,0,2.71000000,0.97000000,-0.97000000,0,1.74500000,0.09700000,-0.09700000,0,61.40000000,21.00000000,-21.00000000,0,3.10300000,0.04800000,-0.04800000,0,20.42800000,0.28800000,-0.28800000,0,,,,,0.16400000,0.07500000,-0.07500000,0,8.55200000,4.07700000,-4.07700000,0,0,<a refstr=KONDO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..224K/abstract target=ref>Kondo et al. 2019</a>
OGLE-2015-BLG-0966L b,17h55m01.02s,-29d02m49.6s,21.00000000,2.00000000,-2.00000000,0,0.06600000,0.00600000,-0.00600000,0,2.10000000,,,0,0.38000000,0.04000000,-0.04000000,0,2500.00000000,,,0,4500.00000000,,,0,2457205.19550000,0.00130000,-0.00130000,0,-0.01157000,0.00010000,-0.00010000,0,57.70000000,0.40000000,-0.40000000,0,1.40600000,0.01400000,-0.01400000,0,1.11480000,0.00330000,-0.00330000,0,1.68000000,0.05000000,-0.05000000,0,-0.88000000,0.00200000,-0.00200000,0,,,,,,,,,0.76000000,0.07000000,-0.07000000,0,4.80000000,0.50000000,-0.50000000,0,0,<a refstr=STREET_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...93S/abstract target=ref>Street et al. 2016</a>
MOA-2011-BLG-262L b,18h00m23.48s,-31d14m42.93s,17.00000000,28.00000000,-10.00000000,0,0.05300000,0.08800000,-0.03000000,0,0.95000000,0.53000000,-0.19000000,0,0.11000000,0.21000000,-0.06000000,0,7200.00000000,800.00000000,-800.00000000,0,,,,,2455739.13090000,0.00030000,-0.00030000,0,0.01470000,0.00058000,-0.00058000,0,3.85800000,0.01300000,-0.01300000,0,,,,,0.92630000,0.00320000,-0.00320000,0,4.39000000,0.25000000,-0.25000000,0,1.81090000,0.00600000,-0.00600000,0,19.93700000,0.04100000,-0.04100000,0,,,,,0.12200000,0.00900000,-0.00900000,0,11.60000000,0.90000000,-0.90000000,0,1,<a refstr=BENNETT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785..155B/abstract target=ref>Bennett et al. 2014</a>
MOA-2009-BLG-266L b,17h48m05.95s,-35d00m19.5s,10.40000000,1.70000000,-1.70000000,0,0.03270000,0.00530000,-0.00530000,0,3.20000000,1.90000000,-0.50000000,0,0.56000000,0.09000000,-0.09000000,0,3040.00000000,330.00000000,-330.00000000,0,8800.00000000,,,0,2455093.25700000,0.08300000,-0.08300000,0,0.13150000,0.00080000,-0.00080000,0,61.47000000,0.40000000,-0.40000000,0,3.05430000,0.01590000,-0.01590000,0,0.91434000,0.00036000,-0.00036000,0,0.56300000,0.02500000,-0.02500000,0,2.26920000,0.00340000,-0.00340000,0,15.85600000,0.03000000,-0.03000000,0,,,,,0.98000000,0.04000000,-0.04000000,0,5.86000000,0.26000000,-0.26000000,0,1,<a refstr=MURAKI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...741...22M/abstract target=ref> Muraki et al. 2011 </a>
OGLE-2012-BLG-0406L b,17h53m18.17s,-30d28m16.2s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2456141.19000000,0.06000000,-0.06000000,0,-0.49700000,0.00200000,-0.00200000,0,61.91000000,0.42000000,-0.42000000,0,12.07000000,0.23000000,-0.23000000,0,1.29600000,0.00200000,-0.00200000,0,68.20000000,1.90000000,-1.90000000,0,-0.81000000,0.00500000,-0.00500000,0,,,,,,,,,,,,,,,,,0,<a refstr=TSAPRAS_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...782...48T/abstract target=ref> Tsapras et al. 2014 </a>
OGLE-2016-BLG-1195L b,17h55m23.5s,-30d12m26.1s,1.43000000,0.45000000,-0.32000000,0,0.00450000,0.00140000,-0.00100000,0,1.16000000,0.16000000,-0.13000000,0,0.07800000,0.01600000,-0.01200000,0,3910.00000000,420.00000000,-460.00000000,0,,,,,2457568.76950000,0.00130000,-0.00130000,0,-0.05284000,0.00079000,-0.00079000,0,10.01000000,0.11000000,-0.11000000,0,2.87000000,0.35000000,-0.41000000,0,0.98340000,0.00700000,-0.00720000,0,0.54900000,0.07800000,-0.07300000,0,-0.96810000,0.00220000,-0.00220000,0,18.99000000,0.02000000,-0.02000000,0,,,,,0.28600000,0.05300000,-0.03800000,0,8.70000000,1.60000000,-1.20000000,0,0,<a refstr=SHVARTZVALD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...840L...3S/abstract target=ref>Shvartzvald et al. 2017</a>
MOA-2015-BLG-337L b,18h07m47.69s,-28d10m13.00s,33.70000000,129.00000000,-23.20000000,0,0.10600000,0.40600000,-0.07300000,0,0.24000000,0.06000000,-0.09000000,0,0.00940000,0.03590000,-0.00650000,0,7100.00000000,1100.00000000,-1000.00000000,0,,,,,2457214.92430000,0.00230000,-0.00230000,0,0.05670000,0.00180000,-0.00180000,0,5.43200000,0.09000000,-0.09000000,0,26.30000000,2.30000000,-2.30000000,0,1.54800000,0.06400000,-0.06400000,0,109.00000000,12.00000000,-12.00000000,0,1.44490000,0.00630000,-0.00630000,0,19.68200000,0.01200000,-0.01200000,0,,,,,0.02400000,0.00300000,-0.00300000,0,1.59000000,0.18000000,-0.18000000,0,0,<a refstr=MIYAZAKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..136M/abstract target=ref>Miyazaki et al. 2018</a>
