kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
11414511,K00767.01,Kepler-670 b,CONFIRMED,CANDIDATE,,,,,,2.8165052,5e-07,-5e-07,170.96691,5e-05,-5e-05,0.02,0.36,-0.36,2.4984,,,16978,,,12.18,,,1200.0,,,,,,1334.20,,,5431.00,,,4.430,,,0.9500,,,19h48m03.71s,+49d13m31.0s,15.052,
11442465,K00768.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,33.9337654,,,186.6749,,,,,,12.62,,,7849,,,,,,,,,,,,216.10,,,4896.00,,,4.677,,,,,,18h56m41.36s,+49d21m38.6s,15.716,
11460018,K00769.01,Kepler-671 b,CONFIRMED,CANDIDATE,,,,,,4.280969,2.5e-05,-2.5e-05,171.8946,0.0018,-0.0018,0.71,0.49,-0.49,3.0192,,,708,,,2.27,,,964.0,,,,,,38.60,,,5461.00,,,4.590,,,0.8000,,,19h37m03.79s,+49d18m50.7s,15.356,
11463211,K00770.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.5063575,,,170.99653,,,,,,1.34,,,2211,,,,,,,,,,,,120.00,,,5502.00,,,4.596,,,,,,19h42m39.65s,+49d21m03.6s,15.525,
11465813,K00771.01,,CANDIDATE,CANDIDATE,,,,,,616880,,,209,,,,,,48.0463,,,17736,,,13.39,,,,,,,,,415.60,,,5517.00,,,4.410,,,1.0300,,,19h46m47.67s,+49d18m59.3s,15.207,
11493732,K00772.01,,CANDIDATE,CANDIDATE,,,,,,61.25714,0.00064,-0.00064,173.8345,0.0027,-0.0027,0.99,0.3,-0.3,7.418,,,4654,,,12.74,,,476.0,,,,,,54.60,,,5885.00,,,4.430,,,1.0400,,,18h54m54.22s,+49d28m46.3s,15.250,
11507101,K00773.01,Kepler-672 b,CONFIRMED,CANDIDATE,,,,,,38.37784,0.00052,-0.00052,172.8166,0.0047,-0.0047,0.02,0.75,-0.75,5.743,,,674,,,2.3,,,503.0,,,,,,25.70,,,5667.00,,,4.530,,,0.9100,,,19h26m53.28s,+49d28m51.1s,15.172,
11656840,K00774.01,,CANDIDATE,CANDIDATE,,,,,,7.4426623,1.6e-06,-1.6e-06,169.97062,7e-05,-7e-05,0.02,0.29,-0.29,2.3182,,,24963,,,14.71,,,933.0,,,,,,1127.00,,,5873.00,,,4.460,,,0.9500,,,19h15m56.84s,+49d44m01.5s,15.270,
11754553,K00775.01,Kepler-52 c,CONFIRMED,CANDIDATE,,,,,,16.385,0.00014,-0.00014,172.7255,0.0027,-0.0027,0.8,0.55,-0.55,3.1252,,,991,,,1.84,,,405.0,,,,,,28.30,,,4075.00,,,4.740,,,0.5200,,,19h06m57.13s,+49d58m32.7s,15.095,
11754553,K00775.02,Kepler-52 b,CONFIRMED,CANDIDATE,,,,,,7.877356,3.8e-05,-3.8e-05,176.3769,0.0015,-0.0015,0.81,0.54,-0.54,2.4223,,,1314,,,2.1,,,517.0,,,,,,47.20,,,4075.00,,,4.740,,,0.5200,,,19h06m57.13s,+49d58m32.7s,15.095,
6678383,K00111.03,Kepler-104 A d,CONFIRMED,CANDIDATE,,,,,,51.75627,0.00036,-0.00036,271.0832,0.0021,-0.0021,0.58,0.22,-0.22,7.3856,,,616,,,2.36,,,483.0,,,,,,75.80,,,5711.00,,,4.410,,,0.9300,,,19h10m25.11s,+42d10m00.4s,12.596,
11754553,K00775.03,Kepler-52 d,CONFIRMED,CANDIDATE,,,,,,36.44591,0.00049,-0.00049,151.5963,0.0044,-0.0044,0.79,0.56,-0.56,4.1756,,,1059,,,1.86,,,310.0,,,,,,23.70,,,4075.00,,,4.740,,,0.5200,,,19h06m57.13s,+49d58m32.7s,15.095,
11812062,K00776.01,Kepler-673 b,CONFIRMED,CANDIDATE,,,,,,3.7287325,3.2e-06,-3.2e-06,171.79256,0.00027,-0.00027,0.03,0.62,-0.62,2.6047,,,5163,,,5.29,,,960.0,,,,,,268.10,,,5309.00,,,4.620,,,0.7600,,,19h23m08.58s,+50d03m14.8s,15.523,
11818800,K00777.01,,CANDIDATE,CANDIDATE,,,,,,40.41943,0.00012,-0.00012,173.5643,0.001,-0.001,0.88,0.18,-0.18,3.1322,,,6309,,,6.65,,,433.0,,,,,,69.00,,,5256.00,,,4.580,,,0.7200,,,19h37m16.05s,+50d04m48.8s,15.487,
10388286,K00596.01,Kepler-617 b,CONFIRMED,CANDIDATE,,,,,,1.6826933,5.6e-06,-5.6e-06,170.45327,0.00072,-0.00072,0.62,0.88,-0.88,1.4351,,,674,,,1.42,,,785.0,,,,,,53.10,,,3740.00,,,4.740,,,0.5200,,,18h54m57.77s,+47d30m58.6s,14.818,
10600261,K00597.01,Kepler-194 c,CONFIRMED,CANDIDATE,,,,,,17.30831,0.00017,-0.00017,176.9385,0.0036,-0.0036,0.66,0.39,-0.39,5.0443,,,667,,,2.6,,,711.0,,,,,,31.50,,,5833.00,,,4.420,,,0.9700,,,19h27m53.15s,+47d51m51.0s,14.915,
8056665,K00089.01,Kepler-462 b,CONFIRMED,CANDIDATE,,,,,,84.68895,0.00069,-0.00069,150.5651,0.003,-0.003,0.01,0.43,-0.43,10.0555,,,352,,,4.87,,,775.0,,,,,,55.60,,,7490.00,,,3.900,,,2.6000,,,19h59m17.08s,+43d48m51.4s,11.642,
10600261,K00597.02,Kepler-194 b,CONFIRMED,CANDIDATE,,,,,,2.092236,2.8e-05,-2.8e-05,133.0651,0.0037,-0.0037,0.62,0.43,-0.43,2.5882,,,181,,,1.45,,,1439.0,,,,,,17.80,,,5833.00,,,4.420,,,0.9700,,,19h27m53.15s,+47d51m51.0s,14.915,
10656823,K00598.01,Kepler-195 b,CONFIRMED,CANDIDATE,,,,,,8.307783,4.2e-05,-4.2e-05,171.1736,0.0017,-0.0017,0.92,0.11,-0.11,3.6094,,,755,,,2.53,,,718.0,,,,,,52.20,,,5171.00,,,4.620,,,0.7500,,,19h12m29.03s,+47d58m00.0s,14.813,
10676824,K00599.01,,CANDIDATE,CANDIDATE,,,,,,6.454518,4.3e-05,-4.3e-05,173.2102,0.002,-0.002,0.88,0.34,-0.34,2.6913,,,575,,,2.46,,,934.0,,,,,,33.80,,,5820.00,,,4.530,,,0.8900,,,19h44m28.98s,+47d55m17.3s,14.854,
10718726,K00600.01,Kepler-618 b,CONFIRMED,CANDIDATE,,,,,,3.595736,3.1e-05,-3.1e-05,170.3701,0.0025,-0.0025,0.91,0.13,-0.13,3.5351,,,378,,,2.26,,,1186.0,,,,,,35.70,,,5869.00,,,4.470,,,0.9900,,,19h04m59.96s,+48d03m39.4s,14.827,
10973664,K00601.01,Kepler-619 b,CONFIRMED,CANDIDATE,,,,,,5.404293,1.9e-05,-1.9e-05,172.1838,0.0012,-0.0012,0.77,0.49,-0.49,2.5598,,,789,,,2.84,,,1005.0,,,,,,47.50,,,5862.00,,,4.520,,,0.9200,,,19h23m23.77s,+48d24m57.6s,14.697,
10973664,K00601.02,,CANDIDATE,CANDIDATE,,,,,,11.67893,3.5e-05,-3.5e-05,131.5114,0.0011,-0.0011,1.19,0.5,-0.5,1.4943,,,1239,,,23.11,,,777.0,,,,,,39.70,,,5862.00,,,4.520,,,0.9200,,,19h23m23.77s,+48d24m57.6s,14.697,
12459913,K00602.01,Kepler-620 b,CONFIRMED,CANDIDATE,,,,,,12.91384,0.00017,-0.00017,177.2766,0.0046,-0.0046,0.91,0.14,-0.14,5.7586,,,457,,,2.53,,,829.0,,,,,,27.90,,,6007.00,,,4.370,,,1.0100,,,19h24m38.25s,+51d20m05.5s,14.647,
2441151,K00603.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.1920067,,,171.67126,,,,,,2.15,,,1311,,,,,,,,,,,,125.30,,,5211.00,,,4.715,,,,,,19h23m44.94s,+37d42m14.3s,14.687,
3970233,K00604.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,8.254911,,,174.4343,,,,,,6.54,,,19335,,,,,,,,,,,,1632.80,,,5224.00,,,4.515,,,,,,19h41m55.65s,+39d01m02.2s,14.034,
4832837,K00605.01,Kepler-621 b,CONFIRMED,CANDIDATE,,,,,,2.6280998,6.4e-06,-6.4e-06,169.72025,0.00067,-0.00067,0.32,0.84,-0.84,1.8313,,,940,,,1.54,,,775.0,,,,,,75.90,,,4270.00,,,4.750,,,0.5100,,,19h23m42.55s,+39d54m50.9s,14.915,
8056665,K00089.02,Kepler-462 c,CONFIRMED,CANDIDATE,,,,,,207.6035,0.0022,-0.0022,289.8688,0.0027,-0.0027,0.88,0.15,-0.15,6.9868,,,490,,,6.47,,,575.0,,,,,,45.20,,,7490.00,,,3.900,,,2.6000,,,19h59m17.08s,+43d48m51.4s,11.642,
5014753,K00606.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.1706268,,,172.04651,,,,,,2.4,,,13340,,,,,,,,,,,,519.20,,,5754.00,,,4.432,,,,,,19h31m28.89s,+40d06m19.2s,14.333,
5441980,K00607.01,,CANDIDATE,CANDIDATE,,,,,,5.8939913,2.7e-06,-2.7e-06,173.48525,0.00013,-0.00013,0.03,0.75,-0.75,1.2226,,,8203,,,6.41,,,854.0,,,,,,445.10,,,5497.00,,,4.610,,,0.7300,,,19h19m14.18s,+40d36m57.0s,14.377,
5562784,K00608.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,25.3368592,,,192.91552,,,,,,8.85,,,2182,,,,,,,,,,,,104.60,,,4324.00,,,4.709,,,,,,19h55m28.73s,+40d43m11.7s,14.716,
11853255,K00778.01,Kepler-674 b,CONFIRMED,CANDIDATE,,,,,,2.24338,1.2e-05,-1.2e-05,170.6785,0.0012,-0.0012,0.64,0.65,-0.65,1.0671,,,777,,,1.59,,,790.0,,,,,,31.60,,,4082.00,,,4.730,,,0.5400,,,19h00m42.29s,+50d08m59.3s,15.135,
11909839,K00779.01,,CANDIDATE,CANDIDATE,,,,,,10.4059559,7.1e-06,-7.1e-06,177.19808,0.00025,-0.00025,0.02,0.17,-0.17,6.4079,,,14753,,,9.98,,,760.0,,,,,,610.00,,,5527.00,,,4.480,,,0.8300,,,19h16m56.53s,+50d14m27.6s,15.562,
11918099,K00780.01,Kepler-675 b,CONFIRMED,CANDIDATE,,,,,,2.3374517,8.4e-06,-8.4e-06,171.75968,0.00098,-0.00098,0.7,0.67,-0.67,2.0296,,,952,,,2.19,,,989.0,,,,,,58.70,,,4833.00,,,4.670,,,0.6700,,,19h35m19.99s,+50d13m49.3s,15.334,
11923270,K00781.01,Kepler-676 b,CONFIRMED,CANDIDATE,,,,,,11.598192,3.1e-05,-3.1e-05,180.39484,0.00089,-0.00089,0.71,0.72,-0.72,2.4781,,,2937,,,3.11,,,430.0,,,,,,81.50,,,3833.00,,,4.730,,,0.5400,,,19h44m53.27s,+50d17m14.0s,15.937,
11960862,K00782.01,Kepler-677 b,CONFIRMED,CANDIDATE,,,,,,6.575324,1.3e-05,-1.3e-05,173.63286,0.00068,-0.00068,0.3,0.36,-0.36,4.291,,,2781,,,4.98,,,959.0,,,,,,156.40,,,5733.00,,,4.420,,,0.9500,,,19h20m23.53s,+50d19m17.8s,15.312,
12020329,K00783.01,Kepler-678 b,CONFIRMED,CANDIDATE,,,,,,7.275026,1.4e-05,-1.4e-05,169.99458,0.00068,-0.00068,0.596,0.064,-0.064,7.5923,,,3081,,,4.75,,,792.0,,,,,,237.50,,,5284.00,,,4.570,,,0.8300,,,19h41m49.27s,+50d29m40.4s,15.080,
12066335,K00784.01,Kepler-231 c,CONFIRMED,CANDIDATE,,,,,,19.27147,0.00016,-0.00016,186.775,0.0029,-0.0029,0.5,0.44,-0.44,2.9239,,,1187,,,1.92,,,392.0,,,,,,27.50,,,4112.00,,,4.720,,,0.5500,,,19h35m53.61s,+50d31m54.9s,15.385,
10984090,K00112.01,Kepler-466 b,CONFIRMED,CANDIDATE,,,,,,51.07931,0.00021,-0.00021,185.1795,0.0014,-0.0014,0.61,0.3,-0.3,6.4316,,,771,,,2.86,,,492.0,,,,,,105.00,,,5853.00,,,4.460,,,0.9900,,,19h42m35.69s,+48d29m44.0s,12.772,
12066335,K00784.02,Kepler-231 b,CONFIRMED,CANDIDATE,,,,,,10.065186,6.7e-05,-6.7e-05,136.2891,0.0025,-0.0025,0.87,0.81,-0.81,1.4732,,,904,,,1.96,,,488.0,,,,,,22.40,,,4112.00,,,4.720,,,0.5500,,,19h35m53.61s,+50d31m54.9s,15.385,
12070811,K00785.01,Kepler-679 b,CONFIRMED,CANDIDATE,,,,,,12.39343,0.00013,-0.00013,178.7493,0.0035,-0.0035,0.81,0.57,-0.57,3.5953,,,957,,,2.39,,,638.0,,,,,,26.10,,,5380.00,,,4.650,,,0.7000,,,19h44m05.12s,+50d34m04.0s,15.505,
12110942,K00786.01,Kepler-680 b,CONFIRMED,CANDIDATE,,,,,,3.689938,3.1e-05,-3.1e-05,170.3633,0.0026,-0.0026,0.22,0.67,-0.67,2.5319,,,476,,,1.83,,,1079.0,,,,,,27.70,,,5638.00,,,4.550,,,0.8700,,,19h26m29.38s,+50d37m05.7s,15.242,
12366084,K00787.01,Kepler-232 b,CONFIRMED,CANDIDATE,,,,,,4.431185,2.3e-05,-2.3e-05,171.0169,0.0016,-0.0016,0.1,0.56,-0.56,3.2276,,,1067,,,2.88,,,1026.0,,,,,,52.00,,,5615.00,,,4.520,,,0.9100,,,19h43m15.88s,+51d07m18.3s,15.367,
12366084,K00787.02,Kepler-232 c,CONFIRMED,CANDIDATE,,,,,,11.379344,8.3e-05,-8.3e-05,133.8511,0.0028,-0.0028,0.88,0.28,-0.28,2.3699,,,1080,,,3.5,,,751.0,,,,,,27.10,,,5615.00,,,4.520,,,0.9100,,,19h43m15.88s,+51d07m18.3s,15.367,
12404086,K00788.01,Kepler-681 b,CONFIRMED,CANDIDATE,,,,,,26.39452,0.0002,-0.0002,176.0527,0.0025,-0.0025,0.76,0.83,-0.83,3.5254,,,1539,,,3.11,,,462.0,,,,,,32.50,,,4950.00,,,4.620,,,0.7300,,,19h17m35.93s,+51d15m01.2s,15.234,
12459725,K00789.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,14.1797879,,,171.50241,,,,,,2.23,,,487,,,,,,,,,,,,9.80,,,5563.00,,,4.565,,,,,,19h24m10.75s,+51d19m18.0s,15.727,
12470844,K00790.01,Kepler-233 b,CONFIRMED,CANDIDATE,,,,,,8.472341,5.9e-05,-5.9e-05,174.1632,0.0023,-0.0023,0.16,0.58,-0.58,2.7091,,,1040,,,2.26,,,703.0,,,,,,32.00,,,5176.00,,,4.640,,,0.7200,,,19h45m27.96s,+51d19m10.3s,15.339,
5608566,K00609.01,,CANDIDATE,CANDIDATE,,,,,,4.3969343,2.9e-06,-2.9e-06,172.02738,0.00022,-0.00022,1.01,0.36,-0.36,1.91,,,4517,,,14.81,,,1188.0,,,,,,267.90,,,5696.00,,,4.290,,,1.1600,,,19h12m38.57s,+40d52m44.0s,14.491,
5686174,K00610.01,Kepler-622 b,CONFIRMED,CANDIDATE,,,,,,14.282318,7.1e-05,-7.1e-05,180.845,0.0018,-0.0018,0.63,0.54,-0.54,2.5173,,,992,,,1.76,,,427.0,,,,,,40.10,,,4072.00,,,4.730,,,0.5400,,,18h57m54.84s,+40d55m59.2s,14.672,
6309763,K00611.01,,CANDIDATE,CANDIDATE,,,,,,3.251658,1.5e-06,-1.5e-06,171.05985,0.00014,-0.00014,0.99,0.27,-0.27,1.6882,,,4370,,,11.32,,,1299.0,,,,,,446.10,,,6122.00,,,4.460,,,1.0200,,,19h53m10.57s,+41d41m01.7s,14.022,
6587002,K00612.01,Kepler-196 b,CONFIRMED,CANDIDATE,,,,,,20.7401,0.00013,-0.00013,173.2168,0.0022,-0.0022,0.92,0.21,-0.21,3.3848,,,607,,,4.82,,,739.0,,,,,,36.30,,,5105.00,,,4.030,,,1.5700,,,18h59m52.44s,+42d04m45.1s,14.157,
6587002,K00612.02,Kepler-196 c,CONFIRMED,CANDIDATE,,,,,,47.42624,0.00041,-0.00041,216.5621,0.0029,-0.0029,0.86,0.26,-0.26,5.397,,,874,,,5.46,,,560.0,,,,,,43.10,,,5105.00,,,4.030,,,1.5700,,,18h59m52.44s,+42d04m45.1s,14.157,
6960456,K00613.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.0743703,,,171.56175,,,,,,4.22,,,262,,,,,,,,,,,,12.90,,,5251.00,,,4.569,,,,,,19h40m47.32s,+42d25m01.0s,14.789,
7368664,K00614.01,Kepler-434 b,CONFIRMED,CANDIDATE,,,,,,12.874686,1.4e-05,-1.4e-05,170.02237,0.00039,-0.00039,0.96,0.19,-0.19,2.3111,,,3633,,,7.87,,,720.0,,,,,,176.00,,,5675.00,,,4.540,,,0.8900,,,19h34m20.73s,+42d55m44.1s,14.517,
9210823,K00090.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.8282062,,,135.72125,,,,,,1.87,,,333,,,,,,,,,,,,156.30,,,5583.00,,,4.037,,,,,,19h13m45.97s,+45d36m32.4s,11.743,
8374580,K00615.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,176.242014,,,192.50382,,,,,,5,,,5928,,,,,,,,,,,,119.20,,,5519.00,,,4.450,,,,,,19h40m06.14s,+44d19m48.7s,14.468,
9714696,K00616.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.433356,,,169.85055,,,,,,1.34,,,433,,,,,,,,,,,,41.70,,,5815.00,,,4.515,,,,,,19h34m45.39s,+46d24m46.4s,14.811,
9846086,K00617.01,,CANDIDATE,CANDIDATE,,,,,,37.865195,5.5e-05,-5.5e-05,198.59797,0.0004,-0.0004,1.31,0.81,-0.81,2.9623,,,6893,,,41,,,504.0,,,,,,211.30,,,5594.00,,,4.510,,,0.9300,,,19h49m40.48s,+46d38m39.3s,14.608,
10353968,K00618.01,Kepler-623 b,CONFIRMED,CANDIDATE,,,,,,9.070808,4.3e-05,-4.3e-05,178.347,0.0014,-0.0014,0.67,0.7,-0.7,2.6636,,,1026,,,3.1,,,799.0,,,,,,50.70,,,5471.00,,,4.500,,,0.9200,,,19h47m56.81s,+47d28m38.6s,14.959,
10384962,K00619.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.8792427,,,170.70998,,,,,,2.36,,,47387,,,,,,,,,,,,761.40,,,5688.00,,,4.557,,,,,,18h47m06.13s,+47d35m35.7s,14.371,
11773022,K00620.01,Kepler-51 b,CONFIRMED,CANDIDATE,,,,,,45.155503,7.2e-05,-7.2e-05,159.10435,0.00062,-0.00062,0.03,0.02,-0.02,5.7799,,,6122,,,7.05,,,490.0,,,,,,132.20,,,5803.00,,,4.520,,,0.9100,,,19h45m55.14s,+49d56m15.6s,14.669,
11773022,K00620.02,Kepler-51 d,CONFIRMED,CANDIDATE,,,,,,130.1831,0.00033,-0.00033,212.02345,0.00062,-0.00062,0.061,0.092,-0.092,8.4192,,,11627,,,9.68,,,344.0,,,,,,279.30,,,5803.00,,,4.520,,,0.9100,,,19h45m55.14s,+49d56m15.6s,14.669,
11773022,K00620.03,Kepler-51 c,CONFIRMED,CANDIDATE,,,,,,85.31287,0.00096,-0.00096,295.321,0.0022,-0.0022,0.97,0.17,-0.17,2.7849,,,1813,,,5.71,,,396.0,,,,,,30.00,,,5803.00,,,4.520,,,0.9100,,,19h45m55.14s,+49d56m15.6s,14.669,
12251650,K00621.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,17.7619976,,,174.18251,,,,,,2.71,,,22050,,,,,,,,,,,,655.60,,,4952.00,,,4.679,,,,,,19h09m50.63s,+50d58m30.3s,14.762,
12417486,K00622.01,,CANDIDATE,CANDIDATE,,,,,,155.0429,0.0014,-0.0014,213.4994,0.0026,-0.0026,0.83,0.19,-0.19,9.6381,,,4480,,,6.96,,,298.0,,,,,,81.20,,,5171.00,,,4.440,,,0.9100,,,19h43m31.27s,+51d15m49.6s,14.932,
12644822,K00791.01,Kepler-682 b,CONFIRMED,CANDIDATE,,,,,,12.611904,1.8e-05,-1.8e-05,180.8918,0.0005,-0.0005,0.58,0.21,-0.21,5.165,,,6066,,,7.1,,,712.0,,,,,,267.50,,,5564.00,,,4.530,,,0.8800,,,19h16m26.93s,+51d44m14.6s,15.140,
2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.433772,,,170.40279,,,,,,1.42,,,1831,,,,,,,,,,,,76.50,,,5990.00,,,4.392,,,,,,19h23m22.49s,+37d43m43.8s,15.122,
10984090,K00112.02,Kepler-466 c,CONFIRMED,CANDIDATE,,,,,,3.709191,2.5e-05,-2.5e-05,133.9857,0.0022,-0.0022,0.6,0.3,-0.3,2.6782,,,137,,,1.2,,,1185.0,,,,,,39.00,,,5853.00,,,4.460,,,0.9900,,,19h42m35.69s,+48d29m44.0s,12.772,
2445129,K00793.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,10.3186784,,,173.31395,,,,,,2.89,,,726,,,,,,,,,,,,28.80,,,5655.00,,,4.408,,,,,,19h27m23.74s,+37d42m48.6s,15.065,
2713049,K00794.01,Kepler-683 b,CONFIRMED,CANDIDATE,,,,,,2.539169,2e-05,-2e-05,169.6748,0.0022,-0.0022,0.85,0.28,-0.28,2.5413,,,410,,,2.12,,,1288.0,,,,,,30.70,,,5744.00,,,4.490,,,0.9300,,,19h25m45.59s,+37d54m20.4s,15.026,
3114167,K00795.01,Kepler-684 b,CONFIRMED,CANDIDATE,,,,,,6.770277,3.1e-05,-3.1e-05,170.5774,0.0015,-0.0015,0.8,0.77,-0.77,1.9859,,,1374,,,2.55,,,758.0,,,,,,41.00,,,5455.00,,,4.710,,,0.6300,,,19h23m28.92s,+38d16m25.1s,15.591,
3114661,K00796.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.4442931,,,169.86394,,,,,,1.51,,,10797,,,,,,,,,,,,500.10,,,5096.00,,,4.715,,,,,,19h23m59.25s,+38d17m05.7s,15.748,
3115833,K00797.01,,CANDIDATE,CANDIDATE,,,,,,10.181582,2.1e-05,-2.1e-05,177.14124,0.00072,-0.00072,0.93,0.13,-0.13,3.4972,,,5443,,,7.73,,,776.0,,,,,,146.80,,,5725.00,,,4.530,,,0.8100,,,19h25m07.67s,+38d14m30.0s,15.657,
3120431,K00798.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.3419095,,,171.64296,,,,,,2.76,,,801,,,,,,,,,,,,35.60,,,5101.00,,,4.548,,,,,,19h29m15.83s,+38d16m13.0s,15.629,
3246984,K00799.01,,CANDIDATE,CANDIDATE,,,,,,1.6266374,4.8e-06,-4.8e-06,169.81903,0.00065,-0.00065,0.98,0.12,-0.12,2.2178,,,1502,,,6.07,,,1452.0,,,,,,83.80,,,5491.00,,,4.420,,,0.9300,,,19h37m28.37s,+38d18m37.0s,15.279,
3342970,K00800.01,Kepler-234 b,CONFIRMED,CANDIDATE,,,,,,2.711482,1.5e-05,-1.5e-05,170.0365,0.0016,-0.0016,0.77,0.21,-0.21,3.1265,,,910,,,3.27,,,1329.0,,,,,,48.60,,,5938.00,,,4.480,,,1.0000,,,19h26m36.85s,+38d29m40.8s,15.541,
3342970,K00800.02,Kepler-234 c,CONFIRMED,CANDIDATE,,,,,,7.212031,6e-05,-6e-05,172.817,0.0029,-0.0029,0.78,0.2,-0.2,4.205,,,963,,,3.39,,,958.0,,,,,,36.80,,,5938.00,,,4.480,,,1.0000,,,19h26m36.85s,+38d29m40.8s,15.541,
3351888,K00801.01,Kepler-685 b,CONFIRMED,CANDIDATE,,,,,,1.6255234,6e-07,-6e-07,170.82569,9e-05,-9e-05,0.01,0.61,-0.61,2.3893,,,8052,,,8.98,,,1485.0,,,,,,608.90,,,5472.00,,,4.400,,,1.0200,,,19h35m29.26s,+38d25m22.6s,15.001,
7941200,K00092.01,,CANDIDATE,CANDIDATE,,,,,,65.70462,0.00027,-0.00027,137.4425,0.0016,-0.0016,0.94,0.15,-0.15,3.7622,,,656,,,3.32,,,469.0,,,,,,76.10,,,5952.00,,,4.430,,,1.0400,,,18h53m29.96s,+43d47m17.6s,11.667,
12068975,K00623.01,Kepler-197 A c,CONFIRMED,CANDIDATE,,,,,,10.34971,0.00012,-0.00012,174.0655,0.0038,-0.0038,0.84,0.15,-0.15,4.2907,,,109,,,1.36,,,942.0,,,,,,26.70,,,5877.00,,,4.230,,,1.1800,,,19h40m54.35s,+50d33m32.3s,11.811,
12068975,K00623.02,Kepler-197 A d,CONFIRMED,CANDIDATE,,,,,,15.67749,0.0002,-0.0002,179.4717,0.0043,-0.0043,0.8,0.16,-0.16,5.3385,,,118,,,1.42,,,822.0,,,,,,27.90,,,5877.00,,,4.230,,,1.1800,,,19h40m54.35s,+50d33m32.3s,11.811,
12068975,K00623.03,Kepler-197 A b,CONFIRMED,CANDIDATE,,,,,,5.599359,6.2e-05,-6.2e-05,171.4704,0.0036,-0.0036,0.8,0.17,-0.17,3.8319,,,83,,,1.18,,,1157.0,,,,,,27.40,,,5877.00,,,4.230,,,1.1800,,,19h40m54.35s,+50d33m32.3s,11.811,
3541946,K00624.01,Kepler-198 b,CONFIRMED,CANDIDATE,,,,,,17.78993,8.9e-05,-8.9e-05,182.4384,0.0017,-0.0017,0.01,0.56,-0.56,4.4116,,,790,,,2.46,,,618.0,,,,,,66.00,,,5537.00,,,4.570,,,0.8300,,,19h22m41.55s,+38d41m27.6s,13.597,
3541946,K00624.02,Kepler-198 c,CONFIRMED,CANDIDATE,,,,,,49.56724,0.00041,-0.00041,169.5406,0.003,-0.003,0.82,0.31,-0.31,3.7472,,,667,,,2.4,,,438.0,,,,,,32.90,,,5537.00,,,4.570,,,0.8300,,,19h22m41.55s,+38d41m27.6s,13.597,
4449034,K00625.01,,CANDIDATE,CANDIDATE,,,,,,38.13819,0.00021,-0.00021,180.4406,0.0019,-0.0019,1.14,0.43,-0.43,4.2422,,,1159,,,46.64,,,835.0,,,,,,63.90,,,6199.00,,,3.870,,,2.3700,,,19h06m15.31s,+39d32m04.1s,13.592,
4478168,K00626.01,Kepler-624 b,CONFIRMED,CANDIDATE,,,,,,14.58667,0.00011,-0.00011,172.2187,0.0027,-0.0027,0.17,0.58,-0.58,4.0327,,,374,,,2.09,,,814.0,,,,,,38.40,,,6157.00,,,4.410,,,1.0900,,,19h40m46.41s,+39d32m22.8s,13.490,
4563268,K00627.01,Kepler-625 b,CONFIRMED,CANDIDATE,,,,,,7.751979,5.4e-05,-5.4e-05,176.1685,0.0023,-0.0023,0.69,0.47,-0.47,3.4564,,,412,,,2.45,,,1033.0,,,,,,44.20,,,6125.00,,,4.370,,,1.2000,,,19h28m36.11s,+39d38m15.3s,13.307,
4644604,K00628.01,Kepler-626 b,CONFIRMED,CANDIDATE,,,,,,14.485882,8.4e-05,-8.4e-05,175.0051,0.002,-0.002,0.81,0.61,-0.61,2.9266,,,476,,,1.87,,,679.0,,,,,,32.90,,,5668.00,,,4.520,,,0.7800,,,19h14m47.67s,+39d42m29.8s,13.946,
